"","Accession_ID","Integrated_P1","Integrated_P2"
"9945","16C088P014","PI664321","09C103P002"
"9946","16C088P015","PI664321","09C103P002"
"9947","16C088P016","PI664321","09C103P002"
"9948","16C088P017","PI664321","09C103P002"
"9949","16C088P018","PI664321","09C103P002"
"9950","16C088P019","PI664321","09C103P002"
"9951","16C088P020","PI664321","09C103P002"
"9952","16C094P011","PI664321","PI551753"
"9953","16C094P012","PI664321","PI551753"
"9954","16C094P013","PI664321","PI551753"
"9955","16C094P014","PI664321","PI551753"
"9956","16C094P015","PI664321","PI551753"
"9957","16C094P016","PI664321","PI551753"
"9958","16C094P017","PI664321","PI551753"
"9959","16C094P018","PI664321","PI551753"
"9960","16C094P019","PI664321","PI551753"
"9961","16C094P020","PI664321","PI551753"
"9962","16C017P011","08C123P001","09C103P002"
"9963","16C017P012","08C123P001","09C103P002"
"9964","16C017P013","08C123P001","09C103P002"
"9965","16C017P014","08C123P001","09C103P002"
"9966","16C017P015","08C123P001","09C103P002"
"9967","16C017P016","08C123P001","09C103P002"
"9968","16C017P017","08C123P001","09C103P002"
"9969","16C017P018","08C123P001","09C103P002"
"9970","16C017P019","08C123P001","09C103P002"
"9971","16C017P020","08C123P001","09C103P002"
"9972","16C030P011","08C128P002","09C132P003"
"9973","16C030P012","08C128P002","09C132P003"
"9974","16C030P013","08C128P002","09C132P003"
"9975","16C030P014","08C128P002","09C132P003"
"9976","16C030P015","08C128P002","09C132P003"
"9977","16C030P016","08C128P002","09C132P003"
"9978","16C030P017","08C128P002","09C132P003"
"9979","16C030P018","08C128P002","09C132P003"
"9980","16C030P019","08C128P002","09C132P003"
"9981","16C030P020","08C128P002","09C132P003"
"9982","16C069P011","55C023P001","11C180P001"
"9983","16C069P012","55C023P001","11C180P001"
"9984","16C069P013","55C023P001","11C180P001"
"9985","16C069P014","55C023P001","11C180P001"
"9986","16C069P015","55C023P001","11C180P001"
"9987","16C069P016","55C023P001","11C180P001"
"9988","16C069P017","55C023P001","11C180P001"
"9989","16C069P018","55C023P001","11C180P001"
"9990","16C069P019","55C023P001","11C180P001"
"9991","16C069P020","55C023P001","11C180P001"
"9992","16C089P011","PI664321","11C180P001"
"9993","16C089P012","PI664321","11C180P001"
"9994","16C089P013","PI664321","11C180P001"
"9995","16C089P014","PI664321","11C180P001"
"9996","16C089P015","PI664321","11C180P001"
"9997","16C089P016","PI664321","11C180P001"
"9998","16C089P017","PI664321","11C180P001"
"9999","16C089P018","PI664321","11C180P001"
"10000","16C089P019","PI664321","11C180P001"
"10001","16C089P020","PI664321","11C180P001"
"10002","16C045P011","11C151P008","11C115P003"
"10003","16C045P012","11C151P008","11C115P003"
"10004","16C045P013","11C151P008","11C115P003"
"10005","16C045P014","11C151P008","11C115P003"
"10006","16C045P015","11C151P008","11C115P003"
"10007","16C045P016","11C151P008","11C115P003"
"10008","16C045P017","11C151P008","11C115P003"
"10009","16C045P018","11C151P008","11C115P003"
"10010","16C045P019","11C151P008","11C115P003"
"10011","16C045P020","11C151P008","11C115P003"
"10012","16C099P011","88C029P603","11C180P001"
"10013","16C099P012","88C029P603","11C180P001"
"10014","16C099P013","88C029P603","11C180P001"
"10015","16C099P014","88C029P603","11C180P001"
"10016","16C099P015","88C029P603","11C180P001"
"10017","16C099P016","88C029P603","11C180P001"
"10018","16C099P017","88C029P603","11C180P001"
"10019","16C099P018","88C029P603","11C180P001"
"10020","16C099P019","88C029P603","11C180P001"
"10021","16C099P020","88C029P603","11C180P001"
"10022","16C062P011","10C122P003","01C206P005"
"10023","16C062P012","10C122P003","01C206P005"
"10024","16C062P013","10C122P003","01C206P005"
"10025","16C062P014","10C122P003","01C206P005"
"10026","16C062P015","10C122P003","01C206P005"
"10027","16C062P016","10C122P003","01C206P005"
"10028","16C062P017","10C122P003","01C206P005"
"10029","16C062P018","10C122P003","01C206P005"
"10030","16C062P019","10C122P003","01C206P005"
"10031","16C062P020","10C122P003","01C206P005"
"10032","16C010P011","08C181P001","PI551753"
"10033","16C010P012","08C181P001","PI551753"
"10034","16C010P013","08C181P001","PI551753"
"10035","16C010P014","08C181P001","PI551753"
"10036","16C010P015","08C181P001","PI551753"
"10037","16C010P016","08C181P001","PI551753"
"10038","16C010P017","08C181P001","PI551753"
"10039","16C010P018","08C181P001","PI551753"
"10040","16C010P019","08C181P001","PI551753"
"10041","16C010P020","08C181P001","PI551753"
"10042","16C044P011","11C153P003","PI551753"
"10043","16C044P012","11C153P003","PI551753"
"10044","16C044P013","11C153P003","PI551753"
"10045","16C044P014","11C153P003","PI551753"
"10046","16C044P015","11C153P003","PI551753"
"10047","16C044P016","11C153P003","PI551753"
"10048","16C044P017","11C153P003","PI551753"
"10049","16C044P018","11C153P003","PI551753"
"10050","16C044P019","11C153P003","PI551753"
"10051","16C044P020","11C153P003","PI551753"
"10052","16C046P011","11C151P008","11C103P001"
"10053","16C046P012","11C151P008","11C103P001"
"10054","16C046P013","11C151P008","11C103P001"
"10055","16C046P014","11C151P008","11C103P001"
"10056","16C046P015","11C151P008","11C103P001"
"10057","16C046P016","11C151P008","11C103P001"
"10058","16C046P017","11C151P008","11C103P001"
"10059","16C046P018","11C151P008","11C103P001"
"10060","16C046P019","11C151P008","11C103P001"
"10061","16C046P020","11C151P008","11C103P001"
"10062","16C057P011","10C122P003","11C141P001"
"10063","16C057P012","10C122P003","11C141P001"
"10064","16C057P013","10C122P003","11C141P001"
"10065","16C057P014","10C122P003","11C141P001"
"10066","16C057P015","10C122P003","11C141P001"
"10067","16C057P016","10C122P003","11C141P001"
"10068","16C057P017","10C122P003","11C141P001"
"10069","16C057P018","10C122P003","11C141P001"
"10070","16C057P019","10C122P003","11C141P001"
"10071","16C057P020","10C122P003","11C141P001"
"10072","16C029P011","08C128P002","07C092P003"
"10073","16C029P012","08C128P002","07C092P003"
"10074","16C029P013","08C128P002","07C092P003"
"10075","16C029P014","08C128P002","07C092P003"
"10076","16C029P015","08C128P002","07C092P003"
"10077","16C029P016","08C128P002","07C092P003"
"10078","16C029P017","08C128P002","07C092P003"
"10079","16C029P018","08C128P002","07C092P003"
"10080","16C029P019","08C128P002","07C092P003"
"10081","16C029P020","08C128P002","07C092P003"
"10082","16C067P011","55C023P001","11C141P001"
"10083","16C067P012","55C023P001","11C141P001"
"10084","16C067P013","55C023P001","11C141P001"
"10085","16C067P014","55C023P001","11C141P001"
"10086","16C067P015","55C023P001","11C141P001"
"10087","16C067P016","55C023P001","11C141P001"
"10088","16C067P017","55C023P001","11C141P001"
"10089","16C067P018","55C023P001","11C141P001"
"10090","16C067P019","55C023P001","11C141P001"
"10091","16C067P020","55C023P001","11C141P001"
"10092","16C049P011","11C151P008","11C180P001"
"10093","16C049P012","11C151P008","11C180P001"
"10094","16C049P013","11C151P008","11C180P001"
"10095","16C049P014","11C151P008","11C180P001"
"10096","16C049P015","11C151P008","11C180P001"
"10097","16C049P016","11C151P008","11C180P001"
"10098","16C049P017","11C151P008","11C180P001"
"10099","16C049P018","11C151P008","11C180P001"
"10100","16C049P019","11C151P008","11C180P001"
"10101","16C049P020","11C151P008","11C180P001"
"10102","16C047P011","11C151P008","11C141P001"
"10103","16C047P012","11C151P008","11C141P001"
"10104","16C047P013","11C151P008","11C141P001"
"10105","16C047P014","11C151P008","11C141P001"
"10106","16C047P015","11C151P008","11C141P001"
"10107","16C047P016","11C151P008","11C141P001"
"10108","16C047P017","11C151P008","11C141P001"
"10109","16C047P018","11C151P008","11C141P001"
"10110","16C047P019","11C151P008","11C141P001"
"10111","16C047P020","11C151P008","11C141P001"
"10112","16C061P011","10C122P003","09C132P003"
"10113","16C061P012","10C122P003","09C132P003"
"10114","16C061P013","10C122P003","09C132P003"
"10115","16C061P014","10C122P003","09C132P003"
"10116","16C061P015","10C122P003","09C132P003"
"10117","16C061P016","10C122P003","09C132P003"
"10118","16C061P017","10C122P003","09C132P003"
"10119","16C061P018","10C122P003","09C132P003"
"10120","16C061P019","10C122P003","09C132P003"
"10121","16C061P020","10C122P003","09C132P003"
"10122","16C054P011","11C151P008","PI551753"
"10123","16C054P012","11C151P008","PI551753"
"10124","16C054P013","11C151P008","PI551753"
"10125","16C054P014","11C151P008","PI551753"
"10126","16C054P015","11C151P008","PI551753"
"10127","16C054P016","11C151P008","PI551753"
"10128","16C054P017","11C151P008","PI551753"
"10129","16C054P018","11C151P008","PI551753"
"10130","16C054P019","11C151P008","PI551753"
"10131","16C054P020","11C151P008","PI551753"
"10132","16C055P011","10C122P003","11C115P003"
"10133","16C055P012","10C122P003","11C115P003"
"10134","16C055P013","10C122P003","11C115P003"
"10135","16C055P014","10C122P003","11C115P003"
"10136","16C055P015","10C122P003","11C115P003"
"10137","16C055P016","10C122P003","11C115P003"
"10138","16C055P017","10C122P003","11C115P003"
"10139","16C055P018","10C122P003","11C115P003"
"10140","16C055P019","10C122P003","11C115P003"
"10141","16C055P020","10C122P003","11C115P003"
"10142","16C058P011","10C122P003","09C103P002"
"10143","16C058P012","10C122P003","09C103P002"
"10144","16C058P013","10C122P003","09C103P002"
"10145","16C058P014","10C122P003","09C103P002"
"10146","16C058P015","10C122P003","09C103P002"
"10147","16C058P016","10C122P003","09C103P002"
"10148","16C058P017","10C122P003","09C103P002"
"10149","16C058P018","10C122P003","09C103P002"
"10150","16C058P019","10C122P003","09C103P002"
"10151","16C058P020","10C122P003","09C103P002"
"10152","16C561P011","08C181P001","11C049P006"
"10153","16C561P012","08C181P001","11C049P006"
"10154","16C561P013","08C181P001","11C049P006"
"10155","16C561P014","08C181P001","11C049P006"
"10156","16C561P015","08C181P001","11C049P006"
"10157","16C561P016","08C181P001","11C049P006"
"10158","16C561P017","08C181P001","11C049P006"
"10159","16C561P018","08C181P001","11C049P006"
"10160","16C561P019","08C181P001","11C049P006"
"10161","16C561P020","08C181P001","11C049P006"
"10162","16C015P011","08C123P001","11C103P001"
"10163","16C015P012","08C123P001","11C103P001"
"10164","16C015P013","08C123P001","11C103P001"
"10165","16C015P014","08C123P001","11C103P001"
"10166","16C015P015","08C123P001","11C103P001"
"10167","16C015P016","08C123P001","11C103P001"
"10168","16C015P017","08C123P001","11C103P001"
"10169","16C015P018","08C123P001","11C103P001"
"10170","16C015P019","08C123P001","11C103P001"
"10171","16C015P020","08C123P001","11C103P001"
"10172","16C564P011","08C181P001","05C107P002"
"10173","16C564P012","08C181P001","05C107P002"
"10174","16C564P013","08C181P001","05C107P002"
"10175","16C564P014","08C181P001","05C107P002"
"10176","16C564P015","08C181P001","05C107P002"
"10177","16C564P016","08C181P001","05C107P002"
"10178","16C564P017","08C181P001","05C107P002"
"10179","16C564P018","08C181P001","05C107P002"
"10180","16C564P019","08C181P001","05C107P002"
"10181","16C564P020","08C181P001","05C107P002"
"10182","16C040P011","11C153P003","07C092P003"
"10183","16C040P012","11C153P003","07C092P003"
"10184","16C040P013","11C153P003","07C092P003"
"10185","16C040P014","11C153P003","07C092P003"
"10186","16C040P015","11C153P003","07C092P003"
"10187","16C040P016","11C153P003","07C092P003"
"10188","16C040P017","11C153P003","07C092P003"
"10189","16C040P018","11C153P003","07C092P003"
"10190","16C040P019","11C153P003","07C092P003"
"10191","16C040P020","11C153P003","07C092P003"
"10192","16C566P011","08C181P001","07C148P001"
"10193","16C566P012","08C181P001","07C148P001"
"10194","16C566P013","08C181P001","07C148P001"
"10195","16C566P014","08C181P001","07C148P001"
"10196","16C566P015","08C181P001","07C148P001"
"10197","16C566P016","08C181P001","07C148P001"
"10198","16C566P017","08C181P001","07C148P001"
"10199","16C566P018","08C181P001","07C148P001"
"10200","16C566P019","08C181P001","07C148P001"
"10201","16C566P020","08C181P001","07C148P001"
"10202","16C051P011","11C151P008","09C132P003"
"10203","16C051P012","11C151P008","09C132P003"
"10204","16C051P013","11C151P008","09C132P003"
"10205","16C051P014","11C151P008","09C132P003"
"10206","16C051P015","11C151P008","09C132P003"
"10207","16C051P016","11C151P008","09C132P003"
"10208","16C051P017","11C151P008","09C132P003"
"10209","16C051P018","11C151P008","09C132P003"
"10210","16C051P019","11C151P008","09C132P003"
"10211","16C051P020","11C151P008","09C132P003"
"10212","16C098P011","88C029P603","09C103P002"
"10213","16C098P012","88C029P603","09C103P002"
"10214","16C098P013","88C029P603","09C103P002"
"10215","16C098P014","88C029P603","09C103P002"
"10216","16C098P015","88C029P603","09C103P002"
"10217","16C098P016","88C029P603","09C103P002"
"10218","16C098P017","88C029P603","09C103P002"
"10219","16C098P018","88C029P603","09C103P002"
"10220","16C098P019","88C029P603","09C103P002"
"10221","16C098P020","88C029P603","09C103P002"
"10222","16C037P011","11C153P003","11C141P001"
"10223","16C037P012","11C153P003","11C141P001"
"10224","16C037P013","11C153P003","11C141P001"
"10225","16C037P014","11C153P003","11C141P001"
"10226","16C037P015","11C153P003","11C141P001"
"10227","16C037P016","11C153P003","11C141P001"
"10228","16C037P017","11C153P003","11C141P001"
"10229","16C037P018","11C153P003","11C141P001"
"10230","16C037P019","11C153P003","11C141P001"
"10231","16C037P020","11C153P003","11C141P001"
"10232","16C042P011","11C153P003","01C206P005"
"10233","16C042P012","11C153P003","01C206P005"
"10234","16C042P013","11C153P003","01C206P005"
"10235","16C042P014","11C153P003","01C206P005"
"10236","16C042P015","11C153P003","01C206P005"
"10237","16C042P016","11C153P003","01C206P005"
"10238","16C042P017","11C153P003","01C206P005"
"10239","16C042P018","11C153P003","01C206P005"
"10240","16C042P019","11C153P003","01C206P005"
"10241","16C042P020","11C153P003","01C206P005"
"10242","16C041P011","11C153P003","09C132P003"
"10243","16C041P012","11C153P003","09C132P003"
"10244","16C041P013","11C153P003","09C132P003"
"10245","16C041P014","11C153P003","09C132P003"
"10246","16C041P015","11C153P003","09C132P003"
"10247","16C041P016","11C153P003","09C132P003"
"10248","16C041P017","11C153P003","09C132P003"
"10249","16C041P018","11C153P003","09C132P003"
"10250","16C041P019","11C153P003","09C132P003"
"10251","16C041P020","11C153P003","09C132P003"
"10252","16C038P011","11C153P003","09C103P002"
"10253","16C038P012","11C153P003","09C103P002"
"10254","16C038P013","11C153P003","09C103P002"
"10255","16C038P014","11C153P003","09C103P002"
"10256","16C038P015","11C153P003","09C103P002"
"10257","16C038P016","11C153P003","09C103P002"
"10258","16C038P017","11C153P003","09C103P002"
"10259","16C038P018","11C153P003","09C103P002"
"10260","16C038P019","11C153P003","09C103P002"
"10261","16C038P020","11C153P003","09C103P002"
"10262","16C085P011","PI664321","11C115P003"
"10263","16C085P012","PI664321","11C115P003"
"10264","16C085P013","PI664321","11C115P003"
"10265","16C085P014","PI664321","11C115P003"
"10266","16C085P015","PI664321","11C115P003"
"10267","16C085P016","PI664321","11C115P003"
"10268","16C085P017","PI664321","11C115P003"
"10269","16C085P018","PI664321","11C115P003"
"10270","16C085P019","PI664321","11C115P003"
"10271","16C085P020","PI664321","11C115P003"
"10272","16C048P011","11C151P008","09C103P002"
"10273","16C048P012","11C151P008","09C103P002"
"10274","16C048P013","11C151P008","09C103P002"
"10275","16C048P014","11C151P008","09C103P002"
"10276","16C048P015","11C151P008","09C103P002"
"10277","16C048P016","11C151P008","09C103P002"
"10278","16C048P017","11C151P008","09C103P002"
"10279","16C048P018","11C151P008","09C103P002"
"10280","16C048P019","11C151P008","09C103P002"
"10281","16C048P020","11C151P008","09C103P002"
"10282","16C014P011","08C123P001","11C115P003"
"10283","16C014P012","08C123P001","11C115P003"
"10284","16C014P013","08C123P001","11C115P003"
"10285","16C014P014","08C123P001","11C115P003"
"10286","16C014P015","08C123P001","11C115P003"
"10287","16C014P016","08C123P001","11C115P003"
"10288","16C014P017","08C123P001","11C115P003"
"10289","16C014P018","08C123P001","11C115P003"
"10290","16C014P019","08C123P001","11C115P003"
"10291","16C014P020","08C123P001","11C115P003"
"10292","16C072P011","55C023P001","01C206P005"
"10293","16C072P012","55C023P001","01C206P005"
"10294","16C072P013","55C023P001","01C206P005"
"10295","16C072P014","55C023P001","01C206P005"
"10296","16C072P015","55C023P001","01C206P005"
"10297","16C072P016","55C023P001","01C206P005"
"10298","16C072P017","55C023P001","01C206P005"
"10299","16C072P018","55C023P001","01C206P005"
"10300","16C072P019","55C023P001","01C206P005"
"10301","16C072P020","55C023P001","01C206P005"
"10302","16C060P011","10C122P003","07C092P003"
"10303","16C060P012","10C122P003","07C092P003"
"10304","16C060P013","10C122P003","07C092P003"
"10305","16C060P014","10C122P003","07C092P003"
"10306","16C060P015","10C122P003","07C092P003"
"10307","16C060P016","10C122P003","07C092P003"
"10308","16C060P017","10C122P003","07C092P003"
"10309","16C060P018","10C122P003","07C092P003"
"10310","16C060P019","10C122P003","07C092P003"
"10311","16C060P020","10C122P003","07C092P003"
"10312","16C556P011","10C037P604","01C206P005"
